timestamp,F_USS,L_USS,R_USS,L_ENCD,R_ENCD,L_ENCD_COV,R_ENCD_COV,HEAD
1754352326.7631834,25,29,43,27,50,2.8672769364738864,5.357334190506804,118
1754352326.8131816,25,30,43,29,54,3.079667820657137,5.785920925747348,119
1754352326.863192,25,29,43,31,54,3.292058704840388,5.785920925747348,121
1754352326.9132016,25,30,43,33,54,3.504449589023639,5.785920925747348,121
1754352326.9818053,16,30,44,37,54,3.9292313573901403,5.785920925747348,124
1754352327.014711,16,30,44,37,54,3.9292313573901403,5.785920925747348,124
1754352327.064722,16,29,44,39,54,4.141622241573391,5.785920925747348,125
1754352327.114725,43,29,44,41,54,4.354013125756643,5.785920925747348,125
1754352327.1647446,43,29,44,41,54,4.354013125756643,5.785920925747348,125
1754352327.214737,42,29,44,47,54,4.991185778306395,5.785920925747348,131
1754352327.2662327,42,29,44,49,54,5.203576662489645,5.785920925747348,132
1754352327.3162327,42,29,44,51,54,5.4159675466728965,5.785920925747348,133
1754352327.366238,42,29,44,51,54,5.4159675466728965,5.785920925747348,133
1754352327.4162447,37,29,44,53,54,5.628358430856148,5.785920925747348,133
1754352327.4662464,37,29,44,57,54,6.053140199222649,5.785920925747348,136
1754352327.5162613,37,29,44,57,54,6.053140199222649,5.785920925747348,136
1754352327.5662625,37,29,44,61,54,6.47792196758915,5.785920925747348,139
1754352327.630841,37,29,44,63,54,6.6903128517724015,5.785920925747348,141
1754352327.7147954,36,29,44,67,54,7.115094620138903,5.785920925747348,143
1754352327.7492542,36,29,44,67,54,7.115094620138903,5.785920925747348,143
1754352327.7992494,36,29,44,69,54,7.327485504322154,5.785920925747348,142
1754352327.8492565,36,29,44,69,54,7.327485504322154,5.785920925747348,142
1754352327.899264,36,29,44,71,54,7.539876388505404,5.785920925747348,146
1754352327.9492638,36,29,44,73,54,7.7522672726886555,5.785920925747348,146
1754352327.9992766,36,29,44,73,54,7.7522672726886555,5.785920925747348,146
1754352328.049286,36,29,44,77,54,8.177049041055158,5.785920925747348,147
1754352328.0992875,36,29,44,77,54,8.177049041055158,5.785920925747348,147
1754352328.1492987,36,40,44,81,54,8.601830809421658,5.785920925747348,150
1754352328.2022474,36,40,44,83,54,8.81422169360491,5.785920925747348,153
1754352328.2681322,36,40,44,86,54,9.132808019879786,5.785920925747348,155
1754352328.316704,36,40,44,86,54,9.132808019879786,5.785920925747348,155
1754352328.3667188,38,40,44,86,54,9.132808019879786,5.785920925747348,155
1754352328.4167159,40,41,44,88,54,9.345198904063038,5.785920925747348,159
1754352328.4667368,40,40,44,90,54,9.557589788246288,5.785920925747348,160
1754352328.5167315,41,40,44,94,54,9.98237155661279,5.785920925747348,162
1754352328.5667353,41,38,44,94,54,9.98237155661279,5.785920925747348,164
1754352328.6167364,41,38,44,98,54,10.40715332497929,5.785920925747348,161
1754352328.6667545,41,38,44,100,54,10.619544209162543,5.785920925747348,162
1754352328.7194643,41,39,44,102,54,10.831935093345793,5.785920925747348,168
1754352328.769471,41,40,44,104,54,11.044325977529043,5.785920925747348,170
1754352328.8194818,41,40,44,106,54,11.256716861712295,5.785920925747348,169
1754352328.8773348,41,40,44,108,54,11.469107745895545,5.785920925747348,173
1754352328.927339,41,40,44,110,54,11.681498630078796,5.785920925747348,173
1754352328.977351,41,40,44,112,54,11.893889514262048,5.785920925747348,176
1754352329.027355,41,40,44,114,54,12.106280398445298,5.785920925747348,178
1754352329.0773618,41,41,44,116,54,12.318671282628548,5.785920925747348,174
1754352329.1273644,41,41,44,116,54,12.318671282628548,5.785920925747348,174
1754352329.1773784,41,41,44,116,54,12.318671282628548,5.785920925747348,172
1754352329.2273824,41,41,44,116,54,12.318671282628548,5.785920925747348,172
1754352329.2773952,41,41,44,116,54,12.318671282628548,5.785920925747348,174
1754352329.3273954,41,41,44,116,54,12.318671282628548,5.785920925747348,173
1754352329.3774006,41,41,44,116,54,12.318671282628548,5.785920925747348,174
1754352329.4274087,41,41,44,116,54,12.318671282628548,5.785920925747348,174
1754352329.4774215,41,41,44,116,54,12.318671282628548,5.785920925747348,173
1754352329.5274186,41,41,44,116,54,12.318671282628548,5.785920925747348,174
1754352329.5774298,41,41,44,116,54,12.318671282628548,5.785920925747348,174
1754352329.627437,41,41,44,116,54,12.318671282628548,5.785920925747348,174
1754352329.6774514,41,41,44,116,54,12.318671282628548,5.785920925747348,173
1754352329.7274559,41,41,44,116,54,12.318671282628548,5.785920925747348,173
1754352329.7774594,41,40,44,116,54,12.318671282628548,5.785920925747348,173
1754352329.8274705,41,40,44,116,54,12.318671282628548,5.785920925747348,173
1754352329.877472,41,40,44,116,54,12.318671282628548,5.785920925747348,175
1754352329.9274862,41,40,44,116,54,12.318671282628548,5.785920925747348,174
1754352329.9913805,41,41,44,116,54,12.318671282628548,5.785920925747348,174
1754352330.0413835,41,41,44,116,54,12.318671282628548,5.785920925747348,174
1754352330.091397,41,41,44,116,54,12.318671282628548,5.785920925747348,181
1754352330.1414077,41,41,44,116,54,12.318671282628548,5.785920925747348,181
1754352330.1914148,41,41,44,118,56,12.5310621668118,6.000214293367621,176
1754352330.2414124,41,40,44,128,66,13.593016587728053,7.0716811314689805,175
1754352330.291422,41,40,44,128,66,13.593016587728053,7.0716811314689805,175
1754352330.3414183,41,39,44,134,70,14.230189240277806,7.5002678667095255,177
1754352330.391422,41,39,44,144,79,15.29214366119406,8.46458802100075,176
1754352330.4414303,41,39,44,144,79,15.29214366119406,8.46458802100075,176
1754352330.4914396,41,39,44,150,85,15.929316313743813,9.107468123861567,176
1754352330.5414448,41,39,44,156,91,16.566488966293566,9.750348226722382,176
1754352330.591456,41,39,44,156,91,16.566488966293566,9.750348226722382,176
1754352330.6553938,41,39,44,166,103,17.62844338720982,11.036108432444015,174
1754352330.7053995,41,39,44,166,103,17.62844338720982,11.036108432444015,174
1754352330.7553973,41,39,44,171,109,18.159420597667946,11.678988535304832,177
1754352330.8054163,41,39,44,177,114,18.7965932502177,12.214721954355513,176
1754352330.855417,41,39,44,182,120,19.327570460675826,12.85760205721633,178
1754352330.9054294,41,39,44,188,127,19.96474311322558,13.607628843887282,174
1754352330.955433,41,39,44,188,127,19.96474311322558,13.607628843887282,174
1754352331.0153549,41,39,44,200,139,21.239088418325085,14.893389049608915,175
1754352331.065363,41,39,44,200,139,21.239088418325085,14.893389049608915,175
1754352331.1153665,41,39,44,203,142,21.55767474459996,15.214829101039323,177
1754352331.1653745,41,39,44,211,150,22.407238281332962,16.07200257152041,178
1754352331.215374,41,39,44,216,153,22.93821549179109,16.39344262295082,177
1754352331.2653775,41,39,44,220,160,23.36299726015759,17.143469409621773,177
1754352331.3154197,41,39,44,220,160,23.36299726015759,17.143469409621773,177
1754352331.3766494,41,39,44,231,169,24.53114712316547,18.107789563912995,178
1754352331.4269872,41,39,44,231,169,24.53114712316547,18.107789563912995,178
1754352331.4770818,41,39,44,236,173,25.0621243336236,18.53637629915354,179
1754352331.5274003,41,39,44,241,181,25.593101544081726,19.393549769634628,178
1754352331.5775044,41,39,44,246,184,26.124078754539852,19.71498982106504,180
1754352331.638535,29,39,44,257,196,27.29222861754773,21.00075002678667,177
1754352331.6870565,29,39,44,257,196,27.29222861754773,21.00075002678667,177
